"start";"end";"deviceid";"1- Onde o sr.(a) reside (mora)?";"1.1- Estado:";"1.1- País:";"2- Sexo:";"3- Qual a sua faixa etária?";"4- Qual sua escolaridade?";"5- Qual sua profissão? (ocupação principal)*";"6- Qual moeda você recebe seus rendimentos?";"6.1- Faixa de renda?";"6.1- Valor mensal/anual:";"7- Qual seu estado civil?";"8- Qual sua orientação sexual?";"9- Com quem está viajando?";"10- Com quantas pessoas está viajando?";"11- Quanto tempo passou ou está programado para passar nessa cidade?";"11.1- Quantos dias?";"11.1- Quantos meses?";"12- Qual meio de transporte você utilizou para chegar até este destino?";"12- Qual meio de transporte você utilizou para chegar até este destino?/Ônibus de linha";"12- Qual meio de transporte você utilizou para chegar até este destino?/Ônibus fretado";"12- Qual meio de transporte você utilizou para chegar até este destino?/Carro alugado";"12- Qual meio de transporte você utilizou para chegar até este destino?/Avião Fretado (charter)";"12- Qual meio de transporte você utilizou para chegar até este destino?/Outros";"12- Qual meio de transporte você utilizou para chegar até este destino?/Carro próprio";"12- Qual meio de transporte você utilizou para chegar até este destino?/Moto";"12- Qual meio de transporte você utilizou para chegar até este destino?/Transfer/receptivo";"12- Qual meio de transporte você utilizou para chegar até este destino?/Transporte coletivo/van";"12- Qual meio de transporte você utilizou para chegar até este destino?/Avião";"12.1- Qual?";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Outros";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Carro alugado";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Buggy";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Carro/moto própria";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Moto táxi";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Quadriciclo";"13.1- Quais?";"14- Qual o meio de hospedagem utilizado?";"15- Qual foi o motivo/ atrativo da sua viagem?";"15.1- Quais?";"16- Qual foi a influência para sua escolha por essa cidadel?";"16.1- Qual?";"17- Como organizou a viagem?";"17.1- Quais?";"18- Você usou algum serviço especializado em informações turísticas?";"18.1- Onde?";"19- Você utilizou algum serviço de guia ou acompanhante de turismo?";"19.1- Para quais serviços?";"19.1- Para quais serviços?/Concierge";"19.1- Para quais serviços?/Passeios de buggy";"19.1- Para quais serviços?/Outros";"19.1- Para quais serviços?/Passeios em atrativos turísticos";"19.1- Para quais serviços?/City tour/receptivo";"19.2- Quais?";"20- Você fez algum passeio?";"20.1- Quais?";"20.1- Quais?/Outros";"20.1- Quais?/Jardineira";"20.1- Quais?/Catamarã/lancha";"20.1- Quais?/Buggy";"20.1- Quais?/Quatriciclo";"20.1- Quais?/Pau de arara";"20.2- Quais?";"20.3- Como ficou sabendo do passeio?";"Condições do transporte";"Condutor/guia";"Roteiro do passeio";"Preço do passeio";"20.1- Por quê?";"21- Quais os atrativos visitados?";"21- Quais os atrativos visitados?/Santuario ecológico";"21- Quais os atrativos visitados?/Nenhum";"21- Quais os atrativos visitados?/Praias";"21- Quais os atrativos visitados?/Mirantes";"21- Quais os atrativos visitados?/Outros";"21- Quais os atrativos visitados?/Chapadão";"21- Quais os atrativos visitados?/Fazenda do camarão";"21- Quais os atrativos visitados?/Lagoa Guaraira";"21- Quais os atrativos visitados?/Projeto Tamar";"22- Viajou para outros municípios ou localidades do RN? Quais?";"22.1- Quais?";"23- É sua primeira vez nessa cidade?";"24- Retornaria a essa cidade?";"24.1- Por quê?";"25- Recomendaria a cidade aos amigos?";"Hospedagem";"Alimentação";"Transporte";"Passeios e lazer";"Compras";"Outros";"27- Como avalia os preços dos bens e serviços adquiridos nesta localidade?";"28- Qualifique os itens abaixo, em uma escala de 1 a 5 para os seguintes quesitos nesta localidade, quanto à:";"Atrativos naturais";"Patrimônio cultural";"Manifestações culturais";"Equipamentos de lazer";"Passeios diversos";"Serviços de receptivo";"Informações turísticas";"Guias de turismo";"Meios de hospedagem";"Locadora de veículos";"Restaurantes/bares";"Locadora de veículos";"Compras/comércio";"Diversões noturnas";"Acolhida do povo";"Atendimento dos serviços";"Acessibilidade";"Comunicações";"Sinalização urbana e turística";"Limpeza pública";"Segurança pública";"Transporte público";"Táxi/ Uber/ Transfer";"Rodoviária";"Aeroporto (acesso)";"Aeroporto (estrutura)";"Nome";"Identificação (Companhia/vôo, ônibus/linha ou placa do veículo)";"__version__";"_id";"_uuid";"_submission_time";"_index"
"2016-12-29T14:29:41.139-02";"2016-12-29T17:33:56.492-02";"866523028526204";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Superior";"Iniciativa privada";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Família";"04- quatro";"Dias";"7";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Van";"Hotel/resort";"Outros";"Ferias";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outros";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Lindo";"Sim";"0";"50";"0";"0";"0";"0";"Elevados";"";"5";"?";"?";"?";"?";"5";"?";"?";"?";"?";"3";"?";"?";"?";"5";"4";"2";"2";"3";"4";"4";"?";"?";"?";"4";"4";"Suzana";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5635374";"4bba4e05-bbf5-4495-af32-308d2c95de3d";"2016-12-30T11:46:38";"294"
"2016-12-29T14:49:47.691-02";"2016-12-29T17:33:39.494-02";"866523028526204";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Superior";"Outros";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"6";"";"Avião Outros";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"Taxi";"Outros";"1";"0";"0";"0";"0";"0";"Taxi";"Pousada/chalés";"Outros";"Lazer";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Agência de viagens/receptivo";"5";"5";"5";"4";"";"Praias Santuario ecológico";"1";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Atendeu";"Sim";"1320";"600";"60";"200";"100";"0";"Normais";"";"5";"?";"?";"5";"5";"5";"5";"?";"5";"?";"3";"?";"?";"?";"5";"3";"1";"3";"?";"3";"5";"?";"3";"?";"5";"?";"Laís";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5635375";"716fca35-1011-4be7-a624-05a54a334020";"2016-12-30T11:46:39";"295"
"2016-12-30T10:41:13.852-02";"2016-12-30T10:54:13.616-02";"866523028526204";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Pós-Graduação";"Iniciativa privada";"Real";"Acima de R$18.000,00";"";"Solteiro(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"7";"";"Avião Outros";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"Taxi";"Outros";"1";"0";"0";"0";"0";"0";"Pé";"Pousada/chalés";"Outros";"Ferias";"Internet";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Muitas opções";"Sim";"2800";"700";"50";"0";"0";"0";"Normais";"";"5";"?";"?";"?";"?";"5";"?";"?";"5";"?";"5";"?";"?";"?";"5";"5";"2";"1";"3";"4";"3";"2";"4";"?";"1";"4";"Camila";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5640828";"69fe7eba-c35c-47a3-87a0-b9a0cedb590c";"2016-12-30T20:06:57";"296"
"2016-12-30T10:56:35.338-02";"2016-12-30T11:15:04.946-02";"866523028526204";"Brasileiro";"PE";"";"Feminino";"26 a 35 anos";"Médio Completo";"Iniciativa privada";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Heterossexual";"Família";"02- duas";"Dias";"4";"";"Ônibus de linha";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Outros";"1";"0";"0";"0";"0";"0";"Pé";"Casa de parentes/Amigos";"Outros";"Réveillon";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Lindo";"Sim";"0";"500";"150";"0";"0";"0";"Elevados";"";"5";"?";"?";"?";"?";"3";"2";"?";"?";"?";"3";"?";"?";"5";"4";"3";"3";"3";"3";"4";"3";"3";"?";"?";"?";"?";"Luiza";"PE";"vHZpya9YwWnPpMmMnrYA6m";"5640829";"f5012464-52cf-409e-a32d-d83afc2a7ff2";"2016-12-30T20:06:58";"297"
"2016-12-30T11:16:18.731-02";"2016-12-30T11:36:40.696-02";"866523028526204";"Brasileiro";"PE";"";"Masculino";"36 a 50 anos";"Superior";"Iniciativa privada";"Real";"R$8.801,00 a R$18.000,00";"";"Casado(a)";"Heterossexual";"Amigos";"04- quatro";"Dias";"7";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Hotel/resort";"Outros";"Réveillon";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Já fez anteriormente";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Gosta";"Sim";"7000";"200";"";"0";"0";"0";"Elevados";"";"5";"?";"?";"?";"?";"5";"5";"5";"5";"?";"1";"?";"?";"1";"4";"4";"1";"?";"1";"2";"";"1";"?";"?";"?";"?";"Thiago";"PE";"vHZpya9YwWnPpMmMnrYA6m";"5640830";"23927b22-d62d-4b27-9442-e07447041e31";"2016-12-30T20:06:58";"298"
"2016-12-30T11:37:48.754-02";"2016-12-30T11:51:24.585-02";"866523028526204";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Superior";"Outros";"Real";"R$8.801,00 a R$18.000,00";"";"Solteiro(a)";"Heterossexual";"Família";"02- duas";"Dias";"6";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Pousada/chalés";"Outros";"Férias";"Outros";"Praias";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Quatriciclo";"0";"0";"0";"0";"1";"0";"";"Outros";"";"";"";"";"";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Bonitas praias";"Sim";"1200";"0";"3500";"0";"1000";"1000";"Normais";"";"5";"?";"?";"?";"?";"?";"?";"?";"5";"5";"3";"5";"4";"?";"5";"5";"3";"3";"1";"2";"4";"?";"?";"?";"4";"4";"Alessandra";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5640831";"98743ab9-cfb6-4d2b-adc5-57fbc840cdc2";"2016-12-30T20:06:59";"299"
"2016-12-30T11:52:11.148-02";"2016-12-30T12:08:00.545-02";"866523028526204";"Brasileiro";"MS";"";"Feminino";"26 a 35 anos";"Pós-Graduação";"Iniciativa privada";"Real";"R$8.801,00 a R$18.000,00";"";"Solteiro(a)";"Heterossexual";"Família";"03- três";"Dias";"8";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hotel/resort";"Outros";"Férias";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de tempo";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Não";"Ainda não";"Sim";"3200";"2400";"1080";"0";"600";"0";"Elevados";"";"4";"?";"?";"?";"?";"5";"4";"?";"5";"5";"4";"5";"5";"?";"5";"5";"2";"2";"5";"4";"2";"?";"?";"?";"4";"4";"Elis";"MT";"vHZpya9YwWnPpMmMnrYA6m";"5640832";"f21a6a11-fe46-4516-b32b-7cb5f157cfaf";"2016-12-30T20:07:00";"300"
"2016-12-30T12:09:02.527-02";"2016-12-30T12:16:30.806-02";"866523028526204";"Brasileiro";"MT";"";"Feminino";"18 a 25 anos";"Superior";"Estudante";"Real";"Até R$880,00";"";"Solteiro(a)";"Heterossexual";"Família";"03- três";"Dias";"7";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hotel/resort";"Outros";"Férias";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de tempo";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Tranquilidade";"Sim";"";"";"";"";"";"";"Elevados";"";"4";"?";"?";"?";"?";"4";"4";"?";"4";"3";"3";"3";"3";"3";"4";"4";"3";"2";"3";"3";"4";"?";"?";"?";"4";"4";"Gabriele";"MT";"vHZpya9YwWnPpMmMnrYA6m";"5640833";"cb975848-8624-4add-b7fa-087be11aab03";"2016-12-30T20:07:00";"301"
"2016-12-30T12:17:06.911-02";"2016-12-30T12:38:46.342-02";"866523028526204";"Brasileiro";"BA";"";"Masculino";"26 a 35 anos";"Pós-Graduação";"Outros";"Real";"R$8.801,00 a R$18.000,00";"";"Solteiro(a)";"Heterossexual";"Amigos";"Grupos";"Dias";"7";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Taxi";"Pousada/chalés";"Outros";"Férias";"Outros";"Praia próxima.";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Linda";"Sim";"1200";"600";"300";"0";"0";"0";"Normais";"";"5";"5";"?";"?";"?";"3";"2";"?";"3";"?";"4";"?";"?";"3";"1";"4";"3";"2";"3";"4";"4";"?";"5";"?";"5";"5";"Pedro";"BA";"vHZpya9YwWnPpMmMnrYA6m";"5640834";"c52cf7a5-705a-4e95-9c8e-d44cdcb86630";"2016-12-30T20:07:01";"302"
"2016-12-30T12:40:01.258-02";"2016-12-30T12:47:13.367-02";"866523028526204";"Brasileiro";"RN";"";"Masculino";"26 a 35 anos";"Médio Completo";"Estudante";"Real";"Até R$880,00";"";"Casado(a)";"Heterossexual";"Família";"05- cinco";"Dias";"1";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Outros";"Outros";"Passeio";"Outros";"Conhecer";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Gostou";"Sim";"0";"30";"50";"0";"0";"0";"Normais";"";"4";"?";"?";"?";"?";"?";"?";"?";"?";"?";"3";"?";"?";"?";"4";"3";"1";"1";"5";"3";"4";"?";"?";"3";"4";"5";"Genilson";"RN";"vHZpya9YwWnPpMmMnrYA6m";"5640835";"6e3ec28a-629d-463e-bb55-3ba27004e698";"2016-12-30T20:07:02";"303"
"2016-12-30T12:47:48.345-02";"2016-12-30T13:03:33.063-02";"866523028526204";"Brasileiro";"RS";"";"Masculino";"26 a 35 anos";"Pós-Graduação";"Outros";"Real";"R$8.801,00 a R$18.000,00";"";"Solteiro(a)";"Heterossexual";"Família";"02- duas";"Dias";"7";"";"Avião Outros";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"Taxi";"Outros";"1";"0";"0";"0";"0";"0";"Taxi";"Pousada/chalés";"Outros";"Lazer";"Internet";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Outros";"0";"0";"1";"0";"1";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Beleza, pessoas";"Sim";"1400";"350";"70";"35";"400";"0";"Normais";"";"5";"?";"?";"?";"5";"5";"5";"?";"5";"?";"5";"?";"5";"?";"5";"5";"1";"2";"3";"4";"3";"1";"3";"?";"2";"4";"Cristiano";"RS";"vHZpya9YwWnPpMmMnrYA6m";"5640836";"f15cf631-2d89-44d5-82b6-54d0d4e7f174";"2016-12-30T20:07:03";"304"
"2016-12-30T13:05:35.074-02";"2016-12-30T13:23:41.202-02";"866523028526204";"Brasileiro";"PR";"";"Feminino";"26 a 35 anos";"Superior Incompleto";"Outros";"Real";"R$3.501,00 a R$8.800,00";"";"Solteiro(a)";"Heterossexual";"Família";"02- duas";"Dias";"8";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Pé";"Pousada/chalés";"Outros";"Réveillon";"Outros";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Pau de arara";"0";"0";"0";"0";"0";"1";"";"Com o próprio bugueiro";"3";"4";"5";"4";"";"Praias Outros";"0";"0";"1";"0";"1";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Beleza, receptividade";"Sim";"700";"700";"0";"40";"400";"0";"Normais";"";"5";"?";"?";"?";"5";"5";"4";"?";"5";"?";"4";"?";"4";"4";"5";"4";"4";"3";"4";"3";"4";"?";"2";"?";"2";"3";"Daiana";"PR";"vHZpya9YwWnPpMmMnrYA6m";"5640837";"8269b5b0-340e-4987-864e-ea43f44b16f1";"2016-12-30T20:07:04";"305"
"2016-12-30T13:24:22.550-02";"2016-12-30T13:45:41.091-02";"866523028526204";"Brasileiro";"MG";"";"Masculino";"26 a 35 anos";"Superior";"Outros";"Real";"";"";"Solteiro(a)";"Heterossexual";"Família";"03- três";"Dias";"5";"";"Avião Outros";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"Uber";"Outros";"1";"0";"0";"0";"0";"0";"Pé";"Camping";"Sol e praia";"";"Outros";"Pipa";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Não gosta";"Praias Outros";"0";"0";"1";"0";"1";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Serviço bom";"Sim";"180";"100";"20";"0";"0";"";"Normais";"";"5";"2";"?";"?";"?";"3";"?";"?";"4";"?";"5";"?";"5";"?";"5";"5";"3";"3";"5";"4";"2";"?";"5";"?";"2";"5";"Wendel";"MG";"vHZpya9YwWnPpMmMnrYA6m";"5640839";"0939e37f-7110-47ae-9e7c-b6bb9f1050be";"2016-12-30T20:07:05";"306"
"2016-12-30T13:46:20.137-02";"2016-12-30T13:55:36.640-02";"866523028526204";"Brasileiro";"RN";"";"Masculino";"26 a 35 anos";"Pós-Graduação";"Outros";"Real";"Acima de R$18.000,00";"";"Solteiro(a)";"Heterossexual";"Amigos";"04- quatro";"Dias";"1";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Outros";"Sol e praia";"";"Comentários";"";"Outros";"Whatsapp";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Já fez anteriormente";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Belezas";"Sim";"";"";"";"";"";"";"Elevados";"";"5";"3";"2";"1";"4";"3";"?";"?";"?";"?";"1";"?";"?";"5";"3";"1";"3";"1";"4";"5";"1";"2";"?";"3";"2";"5";"Arthur";"RN";"vHZpya9YwWnPpMmMnrYA6m";"5640840";"01683073-0636-4bc4-bff5-58f5bfa1ce33";"2016-12-30T20:07:05";"307"
"2016-12-30T13:56:28.947-02";"2016-12-30T14:06:54.386-02";"866523028526204";"Brasileiro";"PB";"";"Masculino";"26 a 35 anos";"Superior";"Outros";"Real";"";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"Grupos";"Dias";"1";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Outros";"Sol e praia";"";"Outros";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de tempo";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Praia limpa";"Sim";"0";"0";"0";"0";"0";"0";"Normais";"";"5";"?";"?";"?";"?";"?";"?";"?";"?";"?";"5";"?";"?";"?";"5";"5";"3";"5";"3";"4";"3";"?";"?";"?";"?";"?";"João";"PB";"vHZpya9YwWnPpMmMnrYA6m";"5640841";"cc7330ad-7def-4a5c-967a-5719a268e929";"2016-12-30T20:07:06";"308"
"2016-12-30T14:09:18.088-02";"2016-12-30T14:37:09.519-02";"866523028526204";"Brasileiro";"SP";"";"Masculino";"36 a 50 anos";"Superior Incompleto";"Outros";"Real";"R$1.801,00 a R$3.500,00";"";"Casado(a)";"Heterossexual";"Família";"02- duas";"Dias";"10";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hotel/resort";"Sol e praia";"";"Internet";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha Outros";"1";"0";"1";"0";"0";"0";"Cunhau";"Internet";"";"";"";"";"";"Praias Chapadão Lagoa Guaraira Mirantes Santuario ecológico Outros";"1";"0";"1";"1";"1";"1";"0";"1";"0";"Não";"";"Sim";"Sim";"Gostei";"Sim";"4800";"1500";"2000";"1000";"500";"150";"Elevados";"";"5";"?";"?";"5";"4";"5";"?";"?";"4";"?";"4";"?";"3";"?";"5";"4";"1";"1";"4";"4";"1";"?";"?";"?";"4";"5";"Martelo";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5640842";"4716214c-74dd-4ae9-ae9c-c2519163e64e";"2016-12-30T20:07:07";"309"
"2016-12-30T14:41:47.409-02";"2016-12-30T14:50:16.291-02";"866523028526204";"Brasileiro";"PE";"";"Masculino";"26 a 35 anos";"Pós-Graduação";"Professor";"Real";"";"";"Casado(a)";"Heterossexual";"Família";"02- duas";"Dias";"1";"";"Avião Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Outros";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outros";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Encantadora";"Sim";"0";"0";"0";"0";"";"0";"Normais";"";"4";"?";"?";"?";"?";"5";"?";"?";"?";"?";"4";"?";"?";"5";"4";"4";"3";"1";"3";"4";"?";"?";"?";"5";"4";"4";"Roni";"PE";"vHZpya9YwWnPpMmMnrYA6m";"5640843";"6b18fe99-96bd-4eb2-a41c-f918a4ec9ac3";"2016-12-30T20:07:08";"310"
"2016-12-31T09:42:03.717-02";"2016-12-31T09:51:29.149-02";"866523028526139";"Brasileiro";"PA";"";"Masculino";"26 a 35 anos";"Médio Incompleto";"Indústria";"Real";"R$3.501,00 a R$8.800,00";"";"União Estável";"Heterossexual";"Companheiro(a)";"01- uma";"Meses";"";"8";"Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hostel/Albergue";"Evento";"";"Evento";"";"Sozinho/internet";"";"Sim";"Guia de turismo local";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Guia turístico/folders";"4";"4";"4";"4";"";"Praias Chapadão";"0";"0";"1";"0";"0";"1";"0";"0";"0";"Sim";"Natal";"Sim";"Sim";"A cidade eh linda e o clima eh maravilhoso";"Sim";"150";"100";"350";"150";"";"";"Normais";"";"5";"5";"4";"4";"5";"5";"5";"4";"5";"4";"5";"4";"5";"5";"5";"5";"3";"4";"4";"5";"4";"1";"3";"?";"?";"?";"Gol Ojs8114";"";"vHZpya9YwWnPpMmMnrYA6m";"5647521";"74e7728c-7202-4009-b66a-b90acc912ab4";"2016-12-31T12:55:58";"311"
"2016-12-31T12:09:06.934-02";"2016-12-31T12:14:21.746-02";"866523028526139";"Brasileiro";"PB";"";"Masculino";"26 a 35 anos";"Superior Incompleto";"Iniciativa privada";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Homossexual";"Amigos";"Grupos";"Dias";"2";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Casa de veraneio";"Cultural";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Não estava no pacote";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"Praias";"Não";"Sim";"Intercâmbio de culturas";"Sim";"100";"100";"50";"50";"50";"50";"Normais";"";"5";"4";"5";"5";"5";"5";"4";"5";"5";"4";"5";"5";"4";"5";"5";"5";"2";"2";"4";"4";"4";"3";"3";"2";"2";"3";"Pedro";"Corsa Sedan";"vHZpya9YwWnPpMmMnrYA6m";"5649106";"be1b1fcd-35e2-4d58-b303-6157a0c7dbad";"2016-12-31T15:26:55";"312"
"2016-12-31T12:14:25.071-02";"2016-12-31T12:21:22.317-02";"866523028526139";"Brasileiro";"PB";"";"Masculino";"26 a 35 anos";"Superior Incompleto";"Outros";"Real";"R$881,00 a R$1.800,00";"";"Casado(a)";"Heterossexual";"Amigos";"Grupos";"Dias";"1";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Casa de veraneio";"Aventura e natureza";"";"Comentários";"";"Outros";"Com amigos";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Já fez anteriormente";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Sim";"Nisia floresta";"Não";"Sim";"Cidade sensacional";"Sim";"90";"100";"100";"0";"0";"";"Normais";"";"5";"5";"5";"5";"5";"5";"5";"?";"?";"?";"3";"?";"4";"5";"5";"5";"?";"3";"?";"5";"5";"5";"5";"5";"5";"5";"";"";"vHZpya9YwWnPpMmMnrYA6m";"5649107";"c660d971-7bed-46ef-a8e9-f446ff2b6698";"2016-12-31T15:26:57";"313"
